General Offense Number,Longitude,Latitude,Event Clearance Code,Event Clearance Group,Census Tract,Incident Location,Zone/Beat
2016280056,-122.268555,47.685684,050,BURGLARY,2200.4007,"(47.685684, -122.268555)",U3
2016400814,-122.38247,47.55843,050,BURGLARY,10500.4008,"(47.55843, -122.38247)",W2
2016368120,-122.305046,47.630047,050,BURGLARY,6400.3007,"(47.630047, -122.305046)",C2
2016366170,-122.3584,47.655785,050,BURGLARY,4800.3036,"(47.655785, -122.3584)",B2
2016368795,-122.338455,47.615856,050,BURGLARY,7200.106,"(47.615856, -122.338455)",D2
201735861,-122.356606,47.63087,050,BURGLARY,7000.4007,"(47.63087, -122.356606)",Q2
2016245931,-122.29086,47.578995,050,BURGLARY,9500.1058,"(47.578995, -122.29086)",R2
2016341999,-122.35319,47.715126,050,BURGLARY,402.3002,"(47.715126, -122.35319)",N1
2016246137,-122.38599,47.653065,050,BURGLARY,5801.1001,"(47.653065, -122.38599)",Q1
2016257198,-122.38267,47.52111,050,BURGLARY,11600.4005,"(47.52111, -122.38267)",W3
2016281682,-122.293755,47.538914,050,BURGLARY,11002.1017,"(47.538914, -122.293755)",S1
2016341646,-122.285805,47.656773,050,BURGLARY,4100.5015,"(47.656773, -122.285805)",U3
2016303667,-122.40837,47.639317,050,BURGLARY,5600.3025,"(47.639317, -122.40837)",Q1
2012277191,-122.381161026,47.51201318,050,BURGLARY,12000.5010,"(47.51201318, -122.381161026)",W3
2012277205,-122.263559187,47.516812958,050,BURGLARY,11800.3011,"(47.516812958, -122.263559187)",S3
2012277355,-122.353503537,47.640120696,050,BURGLARY,6000.2004,"(47.640120696, -122.353503537)",Q2
2012277489,-122.287931648,47.730095072,050,BURGLARY,100.1006,"(47.730095072, -122.287931648)",L1
2012277784,-122.348624649,47.695646496,050,BURGLARY,1800.3004,"(47.695646496, -122.348624649)",N2
2012269430,-122.35955561,47.715083849,050,BURGLARY,402.3006,"(47.715083849, -122.35955561)",B1
2012278960,-122.298832985,47.61078997,050,BURGLARY,8800.5006,"(47.61078997, -122.298832985)",G3
2012279169,-122.284818745,47.528576429,050,BURGLARY,11700.3000,"(47.528576429, -122.284818745)",O3
2012279508,-122.374133294,47.546626552,050,BURGLARY,10700.5006,"(47.546626552, -122.374133294)",F1
2012279395,-122.303890461,47.758073984,050,BURGLARY,700.4001,"(47.758073984, -122.303890461)",L2
2012280401,-122.294920987,47.608499305,050,BURGLARY,8800.2002,"(47.608499305, -122.294920987)",G3
2012280262,-122.278460508,47.636363274,050,BURGLARY,6300.1011,"(47.636363274, -122.278460508)",C3
2012280668,-122.273988813,47.537632374,050,BURGLARY,11101.2011,"(47.537632374, -122.273988813)",S1
2012286846,-122.30223583,47.6010021,050,BURGLARY,9000.1000,"(47.6010021, -122.30223583)",G2
2012286763,-122.264923374,47.528175242,050,BURGLARY,11800.1001,"(47.528175242, -122.264923374)",S2
2012286976,-122.284844421,47.520562008,050,BURGLARY,11700.2007,"(47.520562008, -122.284844421)",O3
2012287185,-122.32176791,47.701315561,050,BURGLARY,1200.6002,"(47.701315561, -122.32176791)",N3
2012346693,-122.293751048,47.538912489,050,BURGLARY,11000.3000,"(47.538912489, -122.293751048)",O3
2012287163,-122.368712892,47.69516005,050,BURGLARY,1700.5009,"(47.69516005, -122.368712892)",B1
2012287119,-122.369383814,47.694255533,050,BURGLARY,1700.5009,"(47.694255533, -122.369383814)",B1
2012287284,-122.337508142,47.707760711,050,BURGLARY,600.4008,"(47.707760711, -122.337508142)",N1
2012286937,-122.332303147,47.734121313,050,BURGLARY,300.2000,"(47.734121313, -122.332303147)",N1
2012288031,-122.283691006,47.520559515,050,BURGLARY,11700.2008,"(47.520559515, -122.283691006)",O3
2016341143,-122.351524,47.733738,050,BURGLARY,401.1001,"(47.733738, -122.351524)",N1
2012288321,-122.313484664,47.695806436,050,BURGLARY,2000.3004,"(47.695806436, -122.313484664)",U1
