General Offense Number,Longitude,Latitude,Event Clearance Code,Event Clearance Group,Census Tract,Incident Location,Zone/Beat
2014331511,-122.352884937,47.651885641,030,ROBBERY,4900.3007,"(47.651885641, -122.352884937)",J2
2014332798,-122.33945856,47.609053057,030,ROBBERY,8100.1007,"(47.609053057, -122.33945856)",M3
2014332814,-122.317892563,47.537087209,030,ROBBERY,10900.1001,"(47.537087209, -122.317892563)",O3
2014333656,-122.293194314,47.722898555,030,ROBBERY,100.3006,"(47.722898555, -122.293194314)",L1
2014399119,-122.338146745,47.610975162,030,ROBBERY,8100.2002,"(47.610975162, -122.338146745)",M2
2014334109,-122.34570275,47.616414161,030,ROBBERY,7200.2021,"(47.616414161, -122.34570275)",M1
2014336104,-122.335125907,47.578769666,030,ROBBERY,9300.2049,"(47.578769666, -122.335125907)",K3
2014336985,-122.323669384,47.577723998,030,ROBBERY,9300.3057,"(47.577723998, -122.323669384)",O2
2014338989,-122.313226593,47.657574536,030,ROBBERY,5301.4001,"(47.657574536, -122.313226593)",U2
2014342834,-122.273392398,47.540687842,030,ROBBERY,11101.1004,"(47.540687842, -122.273392398)",S1
2014344273,-122.285049944,47.55122056,030,ROBBERY,10300.3004,"(47.55122056, -122.285049944)",R3
2014344732,-122.278941385,47.529216827,030,ROBBERY,11700.1000,"(47.529216827, -122.278941385)",S2
2014345090,-122.338146745,47.610975162,030,ROBBERY,8100.2002,"(47.610975162, -122.338146745)",M2
2014345940,-122.275991629,47.546024694,030,ROBBERY,11101.5000,"(47.546024694, -122.275991629)",S1
2014346436,-122.290508433,47.683952881,030,ROBBERY,2400.3011,"(47.683952881, -122.290508433)",L3
2014347299,-122.374901484,47.668666144,030,ROBBERY,4700.3016,"(47.668666144, -122.374901484)",B2
2014347895,-122.338146745,47.610975162,030,ROBBERY,8100.2002,"(47.610975162, -122.338146745)",M2
2014348643,-122.300395091,47.719307382,030,ROBBERY,700.3003,"(47.719307382, -122.300395091)",L1
2014348585,-122.303245739,47.608010024,030,ROBBERY,8700.1007,"(47.608010024, -122.303245739)",G1
2014349625,-122.276588739,47.668345866,030,ROBBERY,4100.4000,"(47.668345866, -122.276588739)",L3
2014350621,-122.376802779,47.689666737,030,ROBBERY,3000.6004,"(47.689666737, -122.376802779)",B3
2014349317,-122.269982028,47.524739045,030,ROBBERY,11800.4000,"(47.524739045, -122.269982028)",S2
2014352722,-122.282344887,47.537044025,030,ROBBERY,11000.1011,"(47.537044025, -122.282344887)",S1
2014352355,-122.344896099,47.717174472,030,ROBBERY,600.3005,"(47.717174472, -122.344896099)",N1
2014352204,-122.269982028,47.524739045,030,ROBBERY,11800.6011,"(47.524739045, -122.269982028)",S3
2014353302,-122.33026735,47.601714919,030,ROBBERY,8100.2042,"(47.601714919, -122.33026735)",K2
2014353768,-122.302565685,47.618289235,030,ROBBERY,,"(47.618289235, -122.302565685)",G3
2014354062,-122.298153666,47.578348928,030,ROBBERY,9500.5004,"(47.578348928, -122.298153666)",R2
2014354595,-122.293607605,47.576291065,030,ROBBERY,9500.5013,"(47.576291065, -122.293607605)",R1
201720924,-122.320885,47.62049,030,ROBBERY,7402.1000,"(47.62049, -122.320885)",E1
2014360791,-122.337320424,47.611321238,030,ROBBERY,8100.2006,"(47.611321238, -122.337320424)",K1
201763071,-122.33779,47.60975,030,ROBBERY,8100.2013,"(47.60975, -122.33779)",M3
2014360361,-122.386924162,47.556078722,030,ROBBERY,10500.3002,"(47.556078722, -122.386924162)",W2
2014363417,-122.290453263,47.682140147,030,ROBBERY,3800.1000,"(47.682140147, -122.290453263)",L3
2014365223,-122.3547512,47.624576884,030,ROBBERY,7000.3015,"(47.624576884, -122.3547512)",Q3
2014369738,-122.304406328,47.5588021,030,ROBBERY,10400.7000,"(47.5588021, -122.304406328)",R2
2014370157,-122.294160917,47.57899666,030,ROBBERY,9500.5008,"(47.57899666, -122.294160917)",R1
2014370113,-122.283470619,47.558649547,030,ROBBERY,10300.5002,"(47.558649547, -122.283470619)",R3
2014369952,-122.268030096,47.519851782,030,ROBBERY,11800.6015,"(47.519851782, -122.268030096)",S3
2014369422,-122.311930738,47.675782885,030,ROBBERY,2600.3011,"(47.675782885, -122.311930738)",U1
2014369395,-122.331573013,47.600877871,030,ROBBERY,9200.2014,"(47.600877871, -122.331573013)",K3
2014369322,-122.37679618,47.687801248,030,ROBBERY,3000.6005,"(47.687801248, -122.37679618)",B3
2014369226,-122.30089938,47.663798887,030,ROBBERY,4300.3008,"(47.663798887, -122.30089938)",U2
2014368617,-122.332434629,47.672309536,030,ROBBERY,3600.3021,"(47.672309536, -122.332434629)",J1
2014365486,-122.276728068,47.551919287,030,ROBBERY,10300.2004,"(47.551919287, -122.276728068)",R3
2014365261,-122.300510574,47.59927753,030,ROBBERY,8900.6009,"(47.59927753, -122.300510574)",G2
2014361989,-122.338146745,47.610975162,030,ROBBERY,8100.2002,"(47.610975162, -122.338146745)",M2
2014361694,-122.324737681,47.586137953,030,ROBBERY,9300.3010,"(47.586137953, -122.324737681)",O2
2014358175,-122.373900979,47.534645228,030,ROBBERY,11500.1008,"(47.534645228, -122.373900979)",W3
2014370791,-122.312648079,47.71850811,030,ROBBERY,700.5004,"(47.71850811, -122.312648079)",L2
2014371083,-122.342879606,47.609812736,030,ROBBERY,8100.1012,"(47.609812736, -122.342879606)",M3
2014371383,-122.398305676,47.683989499,030,ROBBERY,3100.6008,"(47.683989499, -122.398305676)",B2
2014371110,-122.355154774,47.518278028,030,ROBBERY,11400.4015,"(47.518278028, -122.355154774)",F2
2014371405,-122.32529328,47.676873974,030,ROBBERY,3600.4015,"(47.676873974, -122.32529328)",J1
2014371961,-122.288817925,47.558660724,030,ROBBERY,10300.4002,"(47.558660724, -122.288817925)",R2
2014372530,-122.29487478,47.589444061,030,ROBBERY,9500.6020,"(47.589444061, -122.29487478)",G3
2014373268,-122.398305676,47.683989499,030,ROBBERY,3100.6008,"(47.683989499, -122.398305676)",B2
2014375497,-122.355570296,47.733667994,030,ROBBERY,401.1004,"(47.733667994, -122.355570296)",N1
2014375775,-122.324615155,47.7086028,030,ROBBERY,1200.4005,"(47.7086028, -122.324615155)",N3
2014376285,-122.351553009,47.616352205,030,ROBBERY,8001.1005,"(47.616352205, -122.351553009)",M1
2014377391,-122.314158832,47.607119977,030,ROBBERY,8600.1012,"(47.607119977, -122.314158832)",G1
2014377011,-122.344571176,47.66028858,030,ROBBERY,5000.3017,"(47.66028858, -122.344571176)",J3
2014378852,-122.331446127,47.611711459,030,ROBBERY,8200.1008,"(47.611711459, -122.331446127)",D3
2014378589,-122.278090048,47.553397113,030,ROBBERY,10300.2000,"(47.553397113, -122.278090048)",R3
2014379550,-122.338964338,47.614775782,030,ROBBERY,7200.1059,"(47.614775782, -122.338964338)",M2
201763137,-122.32618,47.661346,030,ROBBERY,5200.4016,"(47.661346, -122.32618)",B3
2014380888,-122.338701659,47.610742765,030,ROBBERY,8100.2004,"(47.610742765, -122.338701659)",M2
2014381826,-122.324167658,47.678339629,030,ROBBERY,3600.4002,"(47.678339629, -122.324167658)",J1
2014381770,-122.338725619,47.69734611,030,ROBBERY,1800.1002,"(47.69734611, -122.338725619)",N3
2014383070,-122.374901484,47.668666144,030,ROBBERY,4700.3016,"(47.668666144, -122.374901484)",B2
2014383032,-122.294788131,47.573941987,030,ROBBERY,9500.5024,"(47.573941987, -122.294788131)",R1
2014384086,-122.332910941,47.606086516,030,ROBBERY,8100.2025,"(47.606086516, -122.332910941)",K1
2014384069,-122.331082197,47.602412415,030,ROBBERY,8100.2035,"(47.602412415, -122.331082197)",K2
2014386535,-122.269995384,47.521657523,030,ROBBERY,11800.4005,"(47.521657523, -122.269995384)",S2
2014386069,-122.356714535,47.623929893,030,ROBBERY,7100.2003,"(47.623929893, -122.356714535)",Q3
2014387642,-122.31412366,47.624256238,030,ROBBERY,6500.2012,"(47.624256238, -122.31412366)",C1
2014387529,-122.362953713,47.554483018,030,ROBBERY,10800.3002,"(47.554483018, -122.362953713)",F1
2014387267,-122.31678058,47.605885166,030,ROBBERY,8600.2007,"(47.605885166, -122.31678058)",E3
2014387287,-122.367311991,47.521027582,030,ROBBERY,11400.3007,"(47.521027582, -122.367311991)",F2
2014387944,-122.307170123,47.666392937,030,ROBBERY,4400.3009,"(47.666392937, -122.307170123)",U3
2014388543,-122.299158735,47.57967225,030,ROBBERY,10000.1000,"(47.57967225, -122.299158735)",O1
2014388893,-122.294696911,47.720185072,030,ROBBERY,100.3007,"(47.720185072, -122.294696911)",L1
2014389715,-122.285452826,47.625084035,030,ROBBERY,7800.1004,"(47.625084035, -122.285452826)",C3
2014389656,-122.378152956,47.668671064,030,ROBBERY,4700.3013,"(47.668671064, -122.378152956)",B2
201721130,-122.35571,47.53368,030,ROBBERY,11401.3004,"(47.53368, -122.35571)",F1
2014390696,-122.305537534,47.585919134,030,ROBBERY,9400.3003,"(47.585919134, -122.305537534)",O1
2014390788,-122.338247302,47.610246305,030,ROBBERY,8100.2004,"(47.610246305, -122.338247302)",K1
2014391064,-122.345654257,47.614039708,030,ROBBERY,8001.2008,"(47.614039708, -122.345654257)",M2
2014391473,-122.281065063,47.633725333,030,ROBBERY,6300.601,"(47.633725333, -122.281065063)",C3
2014391142,-122.334176847,47.602148968,030,ROBBERY,8100.1051,"(47.602148968, -122.334176847)",K3
2014390747,-122.278039097,47.537054362,030,ROBBERY,11101.4014,"(47.537054362, -122.278039097)",S1
2014393606,-122.325517891,47.614086174,030,ROBBERY,8400.1021,"(47.614086174, -122.325517891)",E2
2014393531,-122.319206757,47.708569206,030,ROBBERY,1200.3000,"(47.708569206, -122.319206757)",L2
2014399539,-122.336938537,47.612168778,030,ROBBERY,8200.1003,"(47.612168778, -122.336938537)",M2
2014395031,-122.304703753,47.622296612,030,ROBBERY,7600.2000,"(47.622296612, -122.304703753)",C1
2014395018,-122.320915221,47.622558496,030,ROBBERY,7400.2000,"(47.622558496, -122.320915221)",E1
2014395755,-122.356652625,47.519019502,030,ROBBERY,11400.4014,"(47.519019502, -122.356652625)",F2
2014397040,-122.347727688,47.727770109,030,ROBBERY,401.3000,"(47.727770109, -122.347727688)",N1
2014396769,-122.336128727,47.610445976,030,ROBBERY,8100.2007,"(47.610445976, -122.336128727)",K1
2014397525,-122.312733015,47.619092172,030,ROBBERY,7500.2001,"(47.619092172, -122.312733015)",C2
2014394095,-122.376804386,47.691519302,030,ROBBERY,1600.3013,"(47.691519302, -122.376804386)",B1
2014397528,-122.312647423,47.621945512,030,ROBBERY,7600.3003,"(47.621945512, -122.312647423)",C2
2014400035,-122.278742373,47.538892033,030,ROBBERY,11101.4010,"(47.538892033, -122.278742373)",S1
2014399146,-122.304126371,47.66253339,030,ROBBERY,4300.4006,"(47.66253339, -122.304126371)",U2
2014400326,-122.367650853,47.716942716,030,ROBBERY,500.3003,"(47.716942716, -122.367650853)",B1
2014401268,-122.287836218,47.562816422,030,ROBBERY,10100.5017,"(47.562816422, -122.287836218)",R1
2014401039,-122.362296028,47.637757985,030,ROBBERY,6900.1007,"(47.637757985, -122.362296028)",Q2
